"id;estimated_deliveries_volumes;created_at"
"5636123e-d41d-4dfd-8fa9-60f4e030bc35;[1 - 10];16/05/2016"
"563c4efc-76bb-4baf-b846-a3db2ed4b0e2;[1 - 10];20/02/2020"
"563d4a30-aafa-4321-9dcb-ec04ff5229f8;[1 - 10];22/03/2019"
"56402293-f73b-449a-826b-6e544ef89795;[1 - 10];20/02/2019"
"5640d56d-c9e4-4b03-9c41-030305ee73a5;[1 - 10];03/12/2017"
"56423be3-9e7e-4c62-a418-14ce7cf6961b;;24/02/2016"
"5642ff6c-1058-4519-b61a-f8500b0f358e;[1 - 10];04/05/2018"
"56452eed-0bc2-4074-b5c1-078ed2ac1cbe;[11 - 50];13/04/2020"
"564634d1-2ebe-4a36-b8b7-b1a2a150cabe;[11 - 50];03/05/2020"
"5649037f-d59f-4b79-966b-e39594701b0e;[1 - 10];16/07/2020"
"56499e87-fd2d-49dc-9278-07adb1dd730b;[101  - 250];09/10/2016"
"564b0f7e-b6a3-40c7-bbce-8bd3410e9edc;[101  - 250];28/02/2019"
"564fdef8-9f62-4682-8987-56ac64311c48;[11 - 50];17/01/2019"
"565213f6-877b-47b1-a2a3-f191635a1c80;[51 - 100];08/01/2018"
"56539e2d-e5e5-4516-b077-6bfd03b1bf28;[1 - 10];29/03/2020"
"5653e763-f64d-4345-a57b-a681388979c8;[51 - 100];12/04/2020"
"565e70d3-d899-4bc3-bf04-cda70bad7ab4;[1 - 10];25/07/2018"
"566094a0-36f0-4d6c-a3de-50c5b20d101b;[11 - 50];24/04/2018"
"566224fb-9069-43d2-8652-436533bc4405;[11 - 50];31/03/2020"
"56624253-df90-45d4-9122-6fdd6f294023;[101  - 250];16/06/2020"
"5669b33f-c4a5-499c-bdc7-88f82cca68a4;[1 - 10];11/07/2020"
"566d3151-8988-4993-a7a6-16d5eaa6315f;[51 - 100];07/08/2017"
"566e8d23-f338-463d-9690-bbe8213f7a84;[11 - 50];10/04/2019"
"566fbfda-bab5-4a47-b062-cb7313ed2816;[11 - 50];02/06/2016"
"5670dbce-665a-4425-9d75-09831e1ddb13;[101  - 250];19/03/2020"
"56715e81-ad85-4c11-ba05-f7089835bbaf;[1 - 10];22/11/2016"
"5674364d-53c8-42db-82b8-363add71e74d;[1 - 10];15/04/2020"
"567d6f08-598f-41e5-94b9-a81a213e93ad;[11 - 50];29/11/2017"
"567e59b9-7c74-4bc2-9435-0655cc9a639e;[101  - 250];20/05/2019"
"568075ea-a667-4417-9243-1b8cb0490eb0;[11 - 50];02/06/2020"
"56817cbd-1ae6-469c-a3e8-4b465b2e63bf;[11 - 50];25/07/2019"
"5682668e-4dc6-494b-99b1-652b01a04deb;[11 - 50];10/12/2019"
"5689479c-bea1-4f4c-be67-f7728ea0e318;[51 - 100];26/06/2017"
"56894b46-f3ed-4dfd-bc16-801d0e8c9028;[101  - 250];05/10/2019"
"568c4d62-d5be-46e4-b59d-a39c03df293e;[1 - 10];06/11/2018"
"568cdb98-4a77-4607-9aea-a4ca518d0a0a;[11 - 50];18/05/2020"
"568e50ab-affd-4fa3-8e64-c6c05d3c2f23;[11 - 50];26/06/2019"
"56936f03-5dd8-46e0-b882-39390beb4ee5;[11 - 50];25/06/2019"
"5696076e-3107-459a-8e0d-22194d3b0e6a;[1 - 10];12/04/2018"
"569893af-3956-4516-a266-dd014b94fb5b;[51 - 100];19/05/2020"
"5698f1de-72a5-4494-949b-018b44003aba;[1 - 10];23/11/2017"
"56a29d8f-1a59-4829-bc2f-4ddad249f944;[1 - 10];21/03/2020"
"56a2ba1d-6188-4496-b8d4-6cd9edfb6711;[101  - 250];07/06/2017"
"56a434e0-afbd-4a14-bd59-b2cdc8766e2b;[51 - 100];11/06/2020"
"56a7d4bc-fceb-4ad9-a73c-e94da6ee7a08;[1 - 10];08/05/2019"
"56af18d0-9a18-40f2-9bb8-aea80546d5fc;[1 - 10];19/03/2020"
"56b0f76d-5843-4511-bce7-d05e4260caed;[11 - 50];31/01/2019"
"56b4d3a3-6d71-4b96-8de2-9e02ccac0730;[1 - 10];18/09/2018"
"56b7873a-db3f-45aa-8c69-d827282825af;[1 - 10];15/08/2016"
"56bd17d2-65f1-41c6-8187-5c94097c860b;[101  - 250];30/09/2019"
"56bd3a5f-026b-49d7-acaf-139ffe7eaa04;[11 - 50];16/01/2018"
"56c2a02a-bf5d-4a0d-b0c6-194d7e40e43c;[11 - 50];27/05/2020"
"56c2d9f2-e078-4f91-8864-b39679941e2f;[1 - 10];01/02/2020"
"56c3d2c8-4354-428a-8276-145722895a80;[1 - 10];25/02/2020"
"56c9f17f-5335-48ff-ba6d-0e4ee565a9dd;[11 - 50];11/02/2019"
"56cbd3e6-7ac7-4cfd-9144-0beb63310134;[101  - 250];21/08/2018"
"56d0a353-6caf-4ef4-9ad6-9d1e1b65dd55;[1 - 10];09/05/2020"
"56d14b1e-1b95-495a-bd1b-91cc7e697c0f;[11 - 50];28/03/2016"
"56d2b15d-215f-470d-b282-ec0ede125fd1;[1 - 10];23/05/2018"
"56d2c37f-fbe3-4d84-a6a6-4aba4bcc5bdd;[11 - 50];05/05/2018"
"56d5baab-d855-4a63-9e53-e3060da82622;[11 - 50];21/11/2017"
"56d8b4d7-b9fa-4790-828c-a1b49e108456;;01/02/2016"
"56de6211-1beb-4041-9ef8-f1e96e947daf;[11 - 50];17/05/2020"
"56ec1b1e-71e8-46ef-905c-2f3b89f0bad6;[1 - 10];07/07/2020"
"56ec710c-0768-4050-907b-bcf464fc0ee2;[1 - 10];26/09/2019"
"56ed257a-485c-4ec0-95a7-03fadfeae906;[11 - 50];17/12/2018"
"56ef92df-c585-409e-97e6-9d2f27428b1b;[1 - 10];04/05/2020"
"56f0e000-c630-4ccf-b7c3-45d4d503b2fb;[51 - 100];06/11/2016"
"56f243ee-a2c6-4cfa-885e-9c6e309aadca;[51 - 100];16/06/2020"
"56f44226-a845-4bd7-b63b-c0d4da7d03d0;;03/12/2015"
"56f4bc7f-002f-456a-a8b7-ac0914c8ba49;;24/02/2016"
"56fb83b0-f6d3-4309-96d5-86f612a90d8f;;03/02/2016"
"56fcb0c7-b263-4507-868d-5e13d0a73672;[11 - 50];07/05/2020"
"5700c29f-ac5e-4c26-b2ca-9ac8ef681eb8;[1 - 10];08/06/2016"
"570178cd-17d6-44d4-96d8-99303f9b1629;[1 - 10];02/06/2020"
"5702170e-c03e-4edc-9982-9ed0733ca8e8;[101  - 250];14/10/2019"
"57036d29-ed00-45d1-aad1-0934074ff7c7;[11 - 50];16/07/2019"
"5704c9f9-02e5-44f1-8a05-044f9a3c8284;[1 - 10];15/05/2020"
"570beeaa-d210-4f68-b11d-a4c9ef445091;[51 - 100];25/07/2020"
"570c328a-3fb0-4cfe-8f05-8ec77e4b33b5;[11 - 50];03/04/2019"
"570d6e59-a859-4a88-9880-3672ce2876fa;[11 - 50];12/09/2017"
"570f41dd-6fb8-4fae-bdf0-ba1dca7df3c1;[1 - 10];17/04/2019"
"5710e150-5eb2-4de3-8a35-95e9cb00ea82;[1 - 10];18/12/2017"
"57135ba0-4b9c-480f-a484-5bb3f09c59dc;[1 - 10];06/05/2020"
"5714f69c-d851-4dd6-9b32-15002ecd4ce1;[1 - 10];27/03/2018"
"57157c97-e241-4dff-8724-3ea90170a1f0;[1 - 10];25/05/2020"
"5715c0ae-e57e-42d9-a774-8a534f48e244;[51 - 100];03/06/2020"
"57172370-494f-4a54-b66a-2e97d2eddc67;[11 - 50];25/05/2020"
"571b4a48-a772-4b21-84e5-6ca8621e284f;[101  - 250];30/06/2020"
"571e8126-f2fb-4b36-b4a5-f76a0b54aab7;;23/02/2016"
"57293d08-b0e4-4fd6-b04e-11b0abcda428;[51 - 100];06/05/2020"
"57295c2d-0de9-44bb-bc24-401c45f60d90;[1 - 10];24/04/2020"
"572d4540-f53b-4df7-9230-d69fb2824c4c;[101  - 250];12/04/2017"
"572d4bb0-fa60-41fa-b33b-6d424942411a;[51 - 100];18/05/2020"
"5735635c-13c9-4276-91a5-c702df113418;[101  - 250];28/04/2020"
"573a3981-3f53-448c-b083-1cf547c5c740;[1 - 10];12/08/2019"
"5747a26c-e27a-4ad2-bedb-8a57185debe8;[1 - 10];30/11/2016"
"5748c22b-97a3-4cc2-80fe-2317e562f04b;[11 - 50];20/04/2020"
"5748e471-b27e-4704-8f6c-24b363652ab0;[11 - 50];28/04/2020"
"574bd1ae-20e0-47d9-bbcd-7866ac4ddf38;[51 - 100];13/07/2020"
"574e9fba-8289-4998-acf7-1138ad5d50f0;[1 - 10];14/11/2016"
"5750e2ee-5d83-416d-9462-8d920363deb9;[1 - 10];28/11/2018"
"5752aaa3-f720-4d1d-a2f6-fc1a09fe2bd5;[1 - 10];28/05/2020"
"5755f9e1-e868-4a69-a7ec-eb9b9a49e56e;[1 - 10];16/07/2020"
"57562c23-cf1b-4739-82ca-991569389328;;16/06/2016"
"575649a3-2fcf-4b35-93f9-7ac0af86f9be;;24/02/2016"
"57591ba5-2f06-411c-95c2-171d707e5dbb;[11 - 50];23/04/2020"
"575d45ba-2f35-4e38-ba3b-19e7ed204f78;[101  - 250];20/04/2020"
"575f5f1a-594d-41cc-9395-8b954724aea8;[1 - 10];03/09/2018"
"576531c1-c108-41e1-a7db-697d1b1ac937;[1 - 10];12/07/2018"
"576583cd-2634-4748-992e-a147e9e0fc71;[1 - 10];02/10/2018"
"57658ee0-d500-42a8-82b3-35d77866ff78;[1 - 10];13/06/2017"
"5769ef5b-96f0-4aab-8f26-695deae2217f;[11 - 50];31/10/2019"
"576df47a-ee4d-4fe6-87a3-9bec8be7295a;[11 - 50];07/12/2018"
"576e3bae-df70-4ef3-8abb-e605b05ee390;[1 - 10];04/10/2019"
"576ea408-6a9a-442e-ab8a-089b90233a94;[1 - 10];29/06/2020"
"5770f89b-55af-406c-a787-de4426822692;[11 - 50];27/05/2019"
"5773bf36-e6ec-49fa-a3b5-5b7ab7f50e84;[51 - 100];12/06/2018"
"57757d76-55ec-4946-aaa2-fd4a6326d183;[1 - 10];10/04/2020"
"57787373-b948-4687-b05e-ededcbabee52;[11 - 50];29/10/2017"
"57788623-6034-47f1-8f73-b6fb3510bb10;[101  - 250];30/05/2020"
"5781c587-ee16-4f83-ba34-f9d07a0b13bf;[11 - 50];27/04/2017"
"5786d452-8443-4e8e-98a9-b003ad63ad07;[11 - 50];26/06/2019"
"578b118d-8931-4cb0-bf24-bacba28e11ab;[101  - 250];11/12/2017"
"5791cbc1-f37f-4365-a311-676de80aa50e;[11 - 50];24/06/2019"
"5797d8d0-a7c7-403c-b667-2e23901372b3;[1 - 10];17/07/2019"
"579bc2d9-8378-4f26-96df-caa9a467ee6a;[1 - 10];20/11/2019"
"579d92cc-eae2-4336-bbc5-cf5ffdfba025;[51 - 100];05/05/2020"
"579f18d3-a30c-4f3a-b929-4f11e834c22b;[51 - 100];26/06/2018"
"579f8160-e654-4f28-a155-96487c5e5505;[11 - 50];17/09/2018"
"57a0590c-3513-4b4f-807a-2e6cdafbf0c1;[51 - 100];22/04/2020"
"57a8a060-9bf8-4ea3-bca8-a9339e14e48b;[11 - 50];05/11/2016"
"57a929b5-a42c-442f-8e0d-dab810862f9f;[11 - 50];11/05/2016"
"57aebcc1-0c08-45e8-b1fd-c1db70994416;[1 - 10];03/12/2019"
"57b02a24-0553-4d15-b5f4-b74819058e6b;[11 - 50];23/01/2020"
"57b4af1d-a138-4d8a-8aad-855297247ec9;[1 - 10];26/07/2020"
"57b610cd-c22e-4df7-aad6-331e68350f41;[1 - 10];27/10/2016"
"57b7da10-4b43-4c1f-9326-04f30f1544ca;[51 - 100];20/04/2018"
"57b90bc3-bd3e-4dfa-8f09-0ab3e08a20f3;[11 - 50];05/07/2016"
"57bbe49e-ec95-4ee4-9e24-4672c2cf3dce;[51 - 100];21/02/2020"
"57bfc9f3-6092-425a-b459-1997b34b971d;[51 - 100];13/04/2020"
"57c44c5b-80b0-49d1-be25-e602d486813e;[11 - 50];27/03/2020"
"57c54639-7bbd-4dbc-95c9-018804d6284b;[1 - 10];19/11/2017"
"57c81129-c8b0-4a8b-bb48-ebfd48013dc6;[11 - 50];12/12/2016"
"57c8708f-5cd0-42d0-be10-f2175e3c00f5;[11 - 50];06/03/2020"
"57ca2a41-7fbf-4676-ab98-1ccae5b271db;[11 - 50];17/04/2019"
"57ccccc2-3af6-4db3-b469-e117fe5b1d57;[51 - 100];23/06/2020"
"57d8813a-8be3-4a08-b1d7-01d72e6a16bb;[1 - 10];06/06/2019"
"57db2595-78af-498a-b8e2-a44263d26c04;[1 - 10];12/12/2019"
"57dbf050-ed65-4fb7-a363-aa485483ad17;[1 - 10];27/03/2020"
"57ddefa9-7c46-49c1-b92a-4f1704ec1aa1;[51 - 100];26/02/2019"
"57e41b7c-809c-4667-967b-70af4c02e94f;[51 - 100];09/09/2017"
"57e9c72e-9043-44da-8951-bc3c84233db0;[1 - 10];14/03/2016"
"57f509a9-6a84-44c4-a818-c078bda67153;[11 - 50];05/09/2019"
"57f5cdf5-77df-4951-acde-4f3cdcc2c5d7;[11 - 50];03/06/2020"
"57f69f75-bdf7-42cb-871d-d16fc1e9531d;[1 - 10];07/05/2020"
"57fce5b8-309a-49ff-bd2d-e364ade2cf8a;[11 - 50];19/03/2020"
"57febeb2-dbec-4c13-a196-7549ed6453d1;[101  - 250];04/11/2016"
"57ff08b7-356d-4539-ada3-e610fdced4f6;[11 - 50];09/04/2020"
"5801813f-d0eb-4ffd-99a6-3a3adb8f6e84;[1 - 10];29/05/2020"
"5802da59-c2df-4572-a254-cf42470a2209;[1 - 10];18/06/2016"
"58076e0c-d7c8-483c-b7fd-739ce30a0731;[1 - 10];30/07/2018"
"58092740-abb9-45c6-b353-fe7ea47411c9;[51 - 100];14/06/2017"
"580bff00-967c-4455-b0e6-623cf07df6bc;[1 - 10];10/06/2019"
"5813640c-4cae-44c4-aaf7-302ec550176f;[1 - 10];28/09/2016"
"58175e4e-7746-46b6-a2e9-115ea14608ef;[1 - 10];11/09/2017"
"581980da-e42c-499f-a447-cb43558d8c5c;;24/02/2016"
"58204265-8618-4b5e-96ae-e7b453e14cd7;[11 - 50];09/05/2020"
"58234854-255b-4094-bf67-6dbf8f1ef674;;18/01/2016"
"58238989-88d5-42c8-97ed-6d0efc95db44;[1 - 10];08/07/2020"
"5823b3f4-53b9-49ff-aae2-3fbcc86db99d;[101  - 250];31/03/2020"
"58245898-cf8d-4983-86b3-5fb99add6cc0;[11 - 50];06/06/2020"
"5824febd-013a-4762-97ab-3f0a801c27f9;[11 - 50];23/04/2020"
"58275419-cf65-43d1-bec2-d39f33a649d1;[11 - 50];15/09/2017"
"582ba00a-0975-49cd-8113-afb31b07a52f;[1 - 10];21/04/2020"
"583531d5-ecc2-43cd-b7d9-44f396d6bfbf;[11 - 50];10/05/2017"
"5835641a-c99a-4251-8748-55f62e0c03b4;[1 - 10];04/04/2020"
"5839b274-3f14-4917-8b6b-03e43aa9fa0a;;29/03/2016"
"583d4da7-bf75-44e6-b132-5a0bc58f9631;[11 - 50];08/04/2020"
"584083ad-fcb3-416e-9d43-89ecfd7a85a1;[11 - 50];12/03/2019"
"58410c9b-0dae-4535-a80d-b29eef8ebd23;[11 - 50];20/05/2020"
"5841e1ea-cb17-4949-8a4b-389b62a07701;[11 - 50];27/05/2020"
"584c6d58-b2e5-4a2c-9435-b954364b5d78;[11 - 50];27/09/2016"
"5857718d-ac39-4d8a-a526-1bb6a175678f;[1 - 10];04/04/2016"
"5860a810-df1d-41bc-a9fc-9e4e18cd9754;[1 - 10];01/07/2020"
"5861fbc1-ead3-4c6b-a067-ca772d209789;[1 - 10];04/08/2018"
"5863df05-6b49-446d-be2d-01aaf36001af;[51 - 100];29/10/2017"
"5863ebcf-6f49-46fd-9756-9ca73ea2f678;[51 - 100];11/09/2018"
"5865a678-5b3b-4d4e-966d-f65c891ba367;[1 - 10];20/10/2016"
"586e387b-4359-4e9e-9c12-8a74b75fbb5d;[101  - 250];26/02/2020"
"586e8872-aa71-4af0-881b-7f385054a1ba;[11 - 50];14/06/2020"
"586f453d-a909-4f1f-b954-307f82a26e11;[11 - 50];15/02/2017"
"5871f5ef-7edf-415d-8984-3543648f17cb;[1 - 10];21/07/2017"
"5872a04f-47ca-4e93-903c-2c66328779f3;[11 - 50];12/05/2018"
"5879b975-f471-4b48-a48a-6638a69f69e9;[51 - 100];07/07/2019"
"587b1805-df76-4308-bb9b-2d0c2e8866e8;[11 - 50];18/05/2020"
"587f202f-cb43-4e17-8990-ccd4eaf8031e;[11 - 50];12/02/2019"
"5882cc99-3f50-4222-b971-6520d78307ea;[101  - 250];04/05/2016"
"588940cf-4815-4317-b7bf-3fadce9aabf7;[51 - 100];03/06/2020"
"58898b67-2fc9-494e-8156-fbbdac43fb00;[101  - 250];04/05/2020"
"588ebb58-6639-4d60-b57e-8211e64ee444;[1 - 10];31/08/2017"
"5892197f-721a-4645-803f-ace3434d2e55;[1 - 10];19/02/2020"
"5892427c-30e0-495a-88a4-72a403fb23b1;[11 - 50];29/07/2020"
"589267f8-89f7-47a5-bd53-7471e5f12a44;[11 - 50];26/03/2019"
"58986064-c4d6-4f8d-aee2-4c27afee16d4;[11 - 50];26/05/2020"
"58988ddb-5c00-465d-8876-9012e7d68449;[51 - 100];28/06/2017"
"589f9703-3e5e-4cb5-8695-d9e4fadd66af;[1 - 10];13/05/2020"
"589fad2b-21e1-4ff4-88c7-84f1a081270b;[1 - 10];26/03/2019"
"58a37a8f-812c-4601-9955-61cd60573b86;[11 - 50];20/09/2017"
"58a7c8a4-3896-4713-b0fb-e8feab009b68;[11 - 50];10/03/2017"
"58a99f71-375b-42af-9b06-c3cb5a9f8b3d;[1 - 10];23/11/2016"
"58b3e448-52cd-4aab-b946-c7443c175d16;[51 - 100];08/07/2020"
"58ba9ebd-90f7-48cc-96ec-1c88872f0ec2;;23/10/2016"
"58be6ea7-09c6-48e7-a120-d3933b9250cf;[11 - 50];25/03/2020"
"58bf927f-22f4-4d50-83bf-34e58caf8101;[1 - 10];19/05/2020"
"58c04cc8-e769-4fd4-8f14-2b787744d483;[1 - 10];10/12/2019"
"58c0c923-ad89-46d9-9601-7830536d652a;[1 - 10];19/07/2019"
"58c343c2-3147-4a9b-9e57-2a8a0d8d722d;[11 - 50];29/04/2020"
"58c5f6b1-f1ff-4987-afcd-78524b54f6d2;[11 - 50];06/10/2016"
"58ca60d7-28da-482a-94e1-b06001434d51;[1 - 10];08/07/2020"
"58ce1cae-2670-4b63-8db5-f5f1a95be481;[11 - 50];14/11/2019"
"58cfa1fd-803c-41ed-a0f6-dcc54db072cd;[51 - 100];19/07/2020"
"58d1dc19-b7eb-4b88-9a01-dfeb567ebad1;[101  - 250];03/05/2018"
"58d209b7-0e7a-492a-9aea-24bc2485c9a4;[1 - 10];10/11/2017"
"58d2a64c-5f60-4bb7-bf63-a6b82ebd3f73;[51 - 100];18/07/2020"
"58d4643b-a8fd-4519-8344-70345e1554ea;[11 - 50];29/01/2020"
"58d4985a-3ac0-43b1-9872-c7c1c841217e;[11 - 50];24/02/2020"
"58d49960-216d-40d2-8a29-5a7c8241c2ff;[11 - 50];20/02/2019"
"58d66376-e0dc-41db-9ef6-23fdc168ff39;[11 - 50];14/11/2019"
"58d80a51-e7e2-4084-88c1-0d0d9b343123;[1 - 10];11/07/2017"
"58dad8f2-bbba-4461-b8c9-028fc5a7c9f0;[101  - 250];26/06/2017"
"58dae859-1dff-4689-8de2-abe322a52927;[51 - 100];07/10/2019"
"58e0ed4e-6c2d-40ad-9cc9-25c7f73f5dc2;[1 - 10];16/06/2016"
"58e1ceba-9020-45fa-bd7e-55100f23ad39;[1 - 10];19/03/2016"
"58e32726-a7a3-4ee4-8a76-8506a89469a9;[1 - 10];14/10/2016"
"58e4a185-5f02-4d96-aa7d-524381a914c1;[1 - 10];06/04/2020"
"58e7a8ba-c347-4b47-9bdb-a18156d2bdb3;[11 - 50];23/04/2020"
"58e895b0-24b7-4a89-939b-4e7537bbdcd0;[51 - 100];11/07/2020"
"58e96f93-7ba8-4157-8b80-8051ba6fd7f8;[1 - 10];01/02/2018"
"58ed2a01-c3ab-47ab-9c54-78d03a8e3a9b;[11 - 50];22/07/2019"
"58ef21fc-581d-446d-af89-bdc0e8bf42b3;[101  - 250];04/04/2016"
"58f0b195-27df-4adc-acac-030a8d0bade9;[1 - 10];21/04/2020"
"58f17d85-7759-42c3-ba49-7c39ce096d2c;[51 - 100];03/01/2017"
"58fa08fb-acba-4c26-9a84-50b9712da362;[51 - 100];04/06/2017"
"58faa972-1006-49cc-acbd-cb2f5e53fa82;[1 - 10];03/12/2018"
"58fb892e-7781-48d1-89e4-325db229015e;[1 - 10];28/01/2019"
"58fc369d-5426-4fae-8ebb-9e020df22541;[11 - 50];27/09/2016"
"58fde631-a7a7-487c-afdf-f044ecd3ea1a;[11 - 50];02/10/2018"
"59011a78-49f5-45b9-979f-d63cc0882eee;[1 - 10];21/04/2020"
"59030574-651c-4ea3-bf40-341171f77d7e;[51 - 100];21/04/2020"
"59074b5a-4e23-4f94-8402-ccbef5f2fa36;[1 - 10];12/07/2020"
"590c3702-31a8-46e7-b9fa-3651e066e65e;[1 - 10];22/01/2020"
"590c83c5-9a34-43ec-a49f-560d2d81cf44;[1 - 10];30/04/2020"
"590cbb2e-6ef4-45db-a64c-a389fb28253b;[51 - 100];13/06/2017"
"59111a4d-315c-4b2f-b81a-44ce394816d0;[51 - 100];09/04/2020"
"5915fea4-68d5-4f25-ae22-fe5cb2a656a8;[1 - 10];15/05/2020"
"5916a165-ca43-45d3-a0ba-9e8d7cc6ba5b;[1 - 10];08/04/2020"
"59187b34-0063-47ae-8609-498f74961351;[1 - 10];09/04/2017"
"591caf7a-ea93-4ba7-b9c0-3fa88b290bae;[101  - 250];18/01/2018"
"591e132b-25c1-40f5-bd50-89c59fad6d24;[51 - 100];23/01/2020"
"591ef7df-9c41-4edd-ae0e-c1689e74afa7;[11 - 50];07/06/2017"
"59253ce4-abe1-4c1e-96c6-2504dd1b439e;[1 - 10];19/07/2020"
"5925541c-6ef3-438b-a988-f116046ffe9f;[11 - 50];09/05/2018"
"5929aeeb-bb35-4af0-956c-089840aaaac4;[1 - 10];04/05/2020"
"592af9c2-920c-4c32-8d64-6fd35d044b76;[51 - 100];01/06/2020"
"592d3df3-c367-47c5-9c56-8b7a90ec047d;[11 - 50];30/03/2020"
"5933bc10-e789-49c8-9ee3-11526d3e3a25;[1 - 10];05/03/2017"
"5934b697-6879-4d68-9e33-6e3ffd6beaa0;[1 - 10];14/05/2020"
"593506a1-d1f8-4da0-8b2f-d3f7e8f57787;[101  - 250];18/11/2016"
"593df752-9e39-4389-8b19-7845c227af20;[11 - 50];08/06/2020"
"593e4760-f947-47e5-878e-302cdab33f51;[1 - 10];12/05/2020"
"593e85f9-45c7-42fe-8c2e-59c6d606fd87;[1 - 10];04/05/2020"
"5940c839-a44c-43d2-a893-09d6abdecb9f;[11 - 50];04/03/2020"
"5944ef2a-b36c-45d5-8b70-103ccca6c8f8;[11 - 50];30/03/2020"
"59482cad-416e-445f-9da3-87abc5036c2b;[1 - 10];12/09/2018"
"5949544a-7a0e-42c9-99a2-b926a2ae0a41;[11 - 50];20/07/2018"
"594abcc1-c858-4a89-91ab-216740a610b9;[1 - 10];20/09/2018"
"594f93e5-ce60-4102-8b9f-1acb7a6950b6;[11 - 50];06/08/2019"
"5951b909-c195-4ccb-ab8d-2dc450b0e0df;[11 - 50];28/09/2017"
"5952c9bd-65b8-4c3d-989b-cb0d19919ad0;[1 - 10];29/04/2020"
"595312a4-cdc7-4455-86ca-22d2cd8eb7f8;[11 - 50];08/03/2017"
"5955a0e6-3196-4ec9-9aea-7ef83311a2da;[11 - 50];05/06/2017"
"595a2bda-7de2-417c-848d-0f3bd90f92fe;[1 - 10];08/06/2017"
"595c4644-f7bc-4183-af1e-7672adae8e02;[101  - 250];03/04/2017"
"595d4804-f8b1-4771-bd7c-1b320a708ee3;[1 - 10];28/04/2020"
"595dba9f-a9e2-4725-a7d1-7c5a055cbc59;[11 - 50];18/04/2019"
"595e398a-1be9-4f13-a74d-72c8071985df;[101  - 250];23/04/2020"
"59617e1f-ee6a-4523-986a-3f1dd8eefeef;;24/02/2016"
"59652c55-15b0-47f6-9012-1c7b758810a1;[51 - 100];23/03/2019"
"596757a5-d5d7-4f3f-bc56-c6aec2a455b0;[11 - 50];23/10/2019"
"596c8f25-7af5-433a-b9a0-763675ec984a;[11 - 50];06/09/2017"
"597007a9-d289-4c86-b3b6-5683d0b8f647;[1 - 10];17/01/2017"
"5973c1a7-3b76-4d08-99bc-1fc67f30eda9;[101  - 250];15/11/2016"
"5974e403-c639-40b3-807d-870076825dd8;[1 - 10];12/08/2019"
"59754b35-b6ee-4437-9c6a-16bba4dbbc2e;[1 - 10];04/06/2020"
"5975bbbb-d9ec-446a-88aa-f1810308659b;[1 - 10];06/05/2019"
"5978ef2b-db6d-44d0-a270-7c6f19ffe65a;[101  - 250];19/01/2018"
"597c17a5-89f0-4550-8ff2-c46ebcbf02fe;[11 - 50];26/04/2019"
"597dfc93-0bb8-4bc7-a27c-e7ea815b4a8a;[11 - 50];26/05/2020"
"5986fa1e-aa9f-4baa-b82a-7ad370223d93;[1 - 10];09/11/2016"
"5988bfe1-c25f-46e0-8cfb-31410cd86bca;[51 - 100];27/11/2019"
"598a5032-b708-4662-bba8-88c2a8347c5b;[1 - 10];25/05/2016"
"598e4226-eddc-4c7c-945a-fa28fdf5506f;[1 - 10];07/04/2020"
"59900b9a-7183-4e20-87d1-45fed021587c;[11 - 50];13/05/2020"
"59910cb8-ee99-4f80-8ad2-71e4d5a7f692;[101 - 200];09/07/2020"
"59924d2e-a2ad-40a4-970c-5e4c9a933dd8;[1 - 10];25/09/2019"
"5999cc23-adb2-4657-ac9b-12fa50563f40;[51 - 100];07/03/2019"
"599a4707-3abe-4755-a833-21f736d33595;[11 - 50];03/05/2018"
"59ab0b94-a75d-4153-b709-7fa80b7db839;[1 - 10];15/07/2020"
"59ab6c6a-776f-41b9-a0f1-c93826875193;[11 - 50];03/10/2016"
"59ac9cb3-e539-4550-a03c-9ca448f71f16;[51 - 100];23/11/2019"
"59ae1294-8d7e-48ed-a2e8-a040ffa510b1;[11 - 50];18/01/2020"
"59af3cff-904a-4dac-886d-105c61e21843;[51 - 100];16/02/2016"
"59b14fdb-0313-4edb-a112-d955e0f81bb4;[101  - 250];18/06/2020"
"59b3b486-536b-4bc7-9c38-d7d11c551b73;[1 - 10];10/02/2020"
"59b65f56-4e81-4458-b6d9-99b506ab1bff;[1 - 10];27/12/2019"
"59b9a35e-a780-48a0-9860-2bef1c3044e0;[1 - 10];22/04/2020"
"59bb57f4-a551-4c21-97e1-90cc98a49d61;[1 - 10];30/04/2020"
"59bcb5af-8199-4889-a5e2-23c791743647;[1 - 10];01/04/2020"
"59c40e8a-50a3-4966-adc8-415ef84d1fbd;;02/02/2016"
"59c79281-2003-4f63-9b78-03eedab3e592;[101  - 250];22/01/2020"
"59cadf4b-7aa0-4911-8cf5-12ab5c5d9388;[1 - 10];08/04/2020"
"59d02253-153e-4661-a38d-b74c57054b87;[1 - 10];22/10/2019"
"59d528f7-9ea1-42e6-b42d-18bb540c1698;[1 - 10];17/12/2019"
"59d53f83-990a-4d61-a05d-e6f562999f42;[1 - 10];22/04/2019"
"59d62043-6674-4cb4-a4b1-64ff5e76b09e;[11 - 50];14/10/2016"
"59d6a92f-7179-4748-b3cd-7fcd0e4ec4fd;[1 - 10];17/07/2020"
"59d85765-9886-494a-95d1-3f79ffdddbf3;[1 - 10];27/02/2019"
"59d99d04-c48a-4498-89d4-b1ac063d6bd6;[11 - 50];08/05/2020"
